dt_in,dt_out,price_in,price_out,size,side,pnl,pnl_comm,barlen,tradeid,atr_entry,symbol,period_label,fast,slow,atr_mult
2025-01-13 14:42:00,2025-01-13 15:12:00,1226.5,1229.95,-385.25079981658695,SELL,-1329.1152593672425,-1518.3851248091335,30,47,1.0992847085210373,ICICIBANK,Jan-2025,60,90,0.0
2025-01-14 09:40:00,2025-01-14 10:36:00,1233.7,1232.15,-381.83321723796314,SELL,591.8414867188255,403.53279897357925,56,48,1.230289770560804,ICICIBANK,Jan-2025,60,90,0.0
2025-01-14 11:21:00,2025-01-14 12:16:00,1233.8,1231.75,-382.11298124939225,SELL,783.3316115612367,594.907879377349,55,49,1.1233014182657817,ICICIBANK,Jan-2025,60,90,0.0
2025-01-14 12:23:00,2025-01-14 12:41:00,1230.5,1232.0,-383.59704083779644,SELL,-575.3955612566947,-764.3171038693094,18,50,0.9324891516744505,ICICIBANK,Jan-2025,60,90,0.0
2025-01-14 13:22:00,2025-01-14 13:52:00,1233.55,1235.3,-382.0599550097141,SELL,-668.6049212669997,-857.2546652521462,30,51,0.8865615796313809,ICICIBANK,Jan-2025,60,90,0.0
2025-01-14 14:36:00,2025-01-14 15:13:00,1238.7,1240.5,-379.81405148158814,SELL,-683.6652926668414,-871.9922919534721,37,52,1.1320236817696032,ICICIBANK,Jan-2025,60,90,0.0
2025-01-15 09:26:00,2025-01-15 10:01:00,1237.15,1235.85,-379.620315154094,SELL,493.50640970039126,305.74620182517634,35,53,1.953888121509848,ICICIBANK,Jan-2025,60,90,0.0
2025-01-15 11:12:00,2025-01-15 12:00:00,1241.7,1238.5,-378.4631809491998,SELL,1211.0821790374566,1023.3493027594155,48,54,1.0262291775343857,ICICIBANK,Jan-2025,60,90,0.0
2025-01-15 12:32:00,2025-01-15 12:44:00,1237.4,1238.5,-380.5640161808977,SELL,-418.6204177989528,-607.0681073314097,12,55,0.6605497710379732,ICICIBANK,Jan-2025,60,90,0.0
2025-01-15 13:06:00,2025-01-15 13:57:00,1237.1,1233.95,-380.19012118687084,SELL,1197.5988817385912,1009.7051219468278,51,56,0.6673191545751344,ICICIBANK,Jan-2025,60,90,0.0
2025-01-15 14:36:00,2025-01-15 15:00:00,1236.1,1237.65,-381.27369855685413,SELL,-590.9742327631933,-779.6093951241969,24,57,0.7580398460374893,ICICIBANK,Jan-2025,60,90,0.0
2025-01-15 15:16:00,2025-01-16 09:16:00,1236.85,1243.0,-380.4436996084888,SELL,-2339.728752592241,-2528.4174142870634,15,58,0.834479543344268,ICICIBANK,Jan-2025,60,90,0.0
2025-01-16 09:49:00,2025-01-16 10:27:00,1246.4,1245.6,-375.6015671671909,SELL,300.48125373382106,113.2814326576931,38,59,1.5127225530565294,ICICIBANK,Jan-2025,60,90,0.0
2025-01-16 10:46:00,2025-01-16 11:18:00,1243.95,1241.5,-376.42783928470715,SELL,922.2482062475497,735.1296916175146,32,60,1.0083945860404961,ICICIBANK,Jan-2025,60,90,0.0
2025-01-16 12:15:00,2025-01-16 12:46:00,1245.3,1248.65,-376.5805700515925,SELL,-1261.5449096728862,-1449.37953220892,31,61,0.847948776606408,ICICIBANK,Jan-2025,60,90,0.0
2025-01-16 13:38:00,2025-01-16 14:17:00,1251.05,1250.0,-373.74914937824207,SELL,392.43660684713717,205.4835448366467,39,62,0.8929016873359138,ICICIBANK,Jan-2025,60,90,0.0
2025-01-16 14:22:00,2025-01-16 15:01:00,1247.0,1247.6,-375.1195530852001,SELL,-225.07173185108593,-412.226379276354,39,63,1.091688661830426,ICICIBANK,Jan-2025,60,90,0.0
2025-01-17 09:22:00,2025-01-17 10:04:00,1240.7,1227.75,-376.7086867388829,SELL,4878.37749326855,4692.400181712431,42,64,2.202768541818606,ICICIBANK,Jan-2025,60,90,0.0
2025-01-17 10:51:00,2025-01-17 11:16:00,1221.25,1224.65,-386.3584424233848,SELL,-1313.6187042395436,-1502.617527104215,25,65,1.1817803662933757,ICICIBANK,Jan-2025,60,90,0.0
2025-01-17 11:55:00,2025-01-17 12:07:00,1225.5,1226.85,-383.8537422756505,SELL,-518.2025520720933,-706.4712970460316,12,66,0.836545808875919,ICICIBANK,Jan-2025,60,90,0.0
2025-01-17 12:31:00,2025-01-17 13:45:00,1227.0,1221.95,-382.8375007551883,SELL,1933.3293788136834,1745.8193993187997,74,67,1.1186449511923136,ICICIBANK,Jan-2025,60,90,0.0
2025-01-17 14:56:00,2025-01-17 15:29:00,1224.85,1227.3,-384.8635684826459,SELL,-942.9157427825,-1131.6643826734442,33,68,0.8397433765813984,ICICIBANK,Jan-2025,60,90,0.0
2025-01-20 09:17:00,2025-01-20 09:51:00,1220.0,1219.65,-385.51234482985996,SELL,134.92932069041592,-53.17371772241765,34,69,1.6226352644410653,ICICIBANK,Jan-2025,60,90,0.0
2025-01-20 10:46:00,2025-01-20 11:17:00,1220.3,1223.4,-385.3761744330024,SELL,-1194.66614074236,-1383.0148922347457,31,70,0.8220848676793813,ICICIBANK,Jan-2025,60,90,0.0
2025-01-20 11:55:00,2025-01-20 12:32:00,1229.8,1232.3,-381.33085177506086,SELL,-953.3271294376522,-1141.1020674687277,37,71,0.9480092466408901,ICICIBANK,Jan-2025,60,90,0.0
2025-01-20 13:04:00,2025-01-20 13:10:00,1234.7,1238.15,-378.9395274551507,SELL,-1307.3413697202873,-1494.7534918137812,6,72,0.8073606259306993,ICICIBANK,Jan-2025,60,90,0.0
2025-01-20 13:31:00,2025-01-20 14:51:00,1237.65,1235.25,-376.8889578892671,SELL,904.5334989342753,718.1317581414015,80,73,1.0234680974603603,ICICIBANK,Jan-2025,60,90,0.0
2025-01-20 15:18:00,2025-01-21 09:29:00,1231.0,1231.5,-379.4791583280957,SELL,-189.73957916404785,-376.633064640635,26,74,1.019293989998135,ICICIBANK,Jan-2025,60,90,0.0
2025-01-21 09:45:00,2025-01-21 10:37:00,1228.05,1220.55,-380.0993790891879,SELL,2850.745343168909,2664.603075241352,52,75,1.587605980735491,ICICIBANK,Jan-2025,60,90,0.0
2025-01-21 11:09:00,2025-01-21 11:47:00,1214.05,1224.7,-386.56761699432184,SELL,-4116.945120989562,-4305.493476178543,38,76,1.0508438552989212,ICICIBANK,Jan-2025,60,90,0.0
2025-01-21 12:17:00,2025-01-21 12:55:00,1209.85,1203.0,-384.52882308516496,SELL,2634.022438133345,2448.460363977137,38,77,2.3786688557428324,ICICIBANK,Jan-2025,60,90,0.0
2025-01-21 13:31:00,2025-01-21 13:47:00,1206.7,1205.6,-387.46020879702087,SELL,426.2062296767758,239.27217734056512,16,78,1.5956162077352645,ICICIBANK,Jan-2025,60,90,0.0
2025-01-21 14:03:00,2025-01-21 14:57:00,1202.15,1194.85,-389.11578631937664,SELL,2840.54524013152,2654.0031321700108,54,79,1.2327354606268115,ICICIBANK,Jan-2025,60,90,0.0
2025-01-22 09:55:00,2025-01-22 11:31:00,1203.8,1201.25,-390.67689441717914,SELL,996.226080763789,808.3065877801816,96,80,1.6319347803778057,ICICIBANK,Jan-2025,60,90,0.0
2025-01-22 11:58:00,2025-01-22 12:42:00,1195.75,1193.85,-393.94918399146263,SELL,748.5034495838148,560.227255570615,44,81,1.0135440325619074,ICICIBANK,Jan-2025,60,90,0.0
2025-01-22 13:44:00,2025-01-22 14:12:00,1198.9,1204.0,-393.35803874433526,SELL,-2006.125997596074,-2195.1660038558266,28,82,1.088565996225951,ICICIBANK,Jan-2025,60,90,0.0
2025-01-22 14:31:00,2025-01-22 15:05:00,1198.1,1198.35,-391.88009761031685,SELL,-97.97002440257921,-285.79423638622796,34,83,1.1796307671374515,ICICIBANK,Jan-2025,60,90,0.0
2025-01-23 09:19:00,2025-01-23 09:49:00,1195.45,1195.5,-392.5216783824949,SELL,-19.626083919106893,-207.32602530483214,30,84,2.4128578626813484,ICICIBANK,Jan-2025,60,90,0.0
2025-01-23 10:43:00,2025-01-23 11:18:00,1204.1,1204.75,-389.5383113514775,SELL,-253.1999023784958,-440.8677746382971,35,85,1.4010639075573341,ICICIBANK,Jan-2025,60,90,0.0
2025-01-23 11:45:00,2025-01-23 12:22:00,1204.5,1205.2,-389.06123396629926,SELL,-272.3428637764272,-459.84703487414544,37,86,0.8988330481015038,ICICIBANK,Jan-2025,60,90,0.0
2025-01-23 12:57:00,2025-01-23 14:02:00,1205.55,1203.7,-388.3600030104741,SELL,718.4660055693417,531.3347381187448,65,87,0.8994211638907602,ICICIBANK,Jan-2025,60,90,0.0
2025-01-23 14:41:00,2025-01-23 15:09:00,1203.05,1201.95,-389.5866087282239,SELL,428.54526960101083,241.15411080273515,28,88,0.8721437978358902,ICICIBANK,Jan-2025,60,90,0.0
2025-01-24 09:49:00,2025-01-24 10:21:00,1206.05,1205.8,-388.8074839648043,SELL,97.20187099120108,-90.34719504890157,32,89,1.5221131402444776,ICICIBANK,Jan-2025,60,90,0.0
2025-01-24 10:57:00,2025-01-24 11:16:00,1208.35,1216.3,-387.9963886294996,SELL,-3084.5712896045397,-3272.722378342643,19,90,0.9970658191521156,ICICIBANK,Jan-2025,60,90,0.0
2025-01-24 11:38:00,2025-01-24 13:04:00,1212.2,1210.1,-384.1992657490763,SELL,806.8184580731127,620.6892817883152,86,91,1.0689113142811002,ICICIBANK,Jan-2025,60,90,0.0
2025-01-24 13:41:00,2025-01-24 14:02:00,1208.75,1209.55,-385.7836647435195,SELL,-308.62693179479805,-495.2150590846487,21,92,1.0892113830302694,ICICIBANK,Jan-2025,60,90,0.0
2025-01-24 14:17:00,2025-01-24 15:05:00,1204.6,1206.6,-386.72219031429427,SELL,-773.4443806285885,-959.9372896857537,48,93,1.1155468554266361,ICICIBANK,Jan-2025,60,90,0.0
2025-01-27 09:42:00,2025-01-27 09:51:00,1215.95,1222.3,-382.36244091237086,SELL,-2428.00149979352,-2614.4605441044378,9,94,2.6166681114783135,ICICIBANK,Jan-2025,60,90,0.0
2025-01-27 10:22:00,2025-01-27 10:53:00,1226.5,1231.35,-377.04840808030826,SELL,-1828.6847791894609,-2014.030465149498,31,95,2.026241713712218,ICICIBANK,Jan-2025,60,90,0.0
2025-01-27 11:06:00,2025-01-27 11:34:00,1229.85,1231.5,-374.46562065992276,SELL,-617.8682740889066,-802.2064651711667,28,96,1.4870024985207604,ICICIBANK,Jan-2025,60,90,0.0
2025-01-27 11:53:00,2025-01-27 12:23:00,1229.95,1230.3,-373.81555951599125,SELL,-130.83544583056295,-314.77139189040645,30,97,1.1199788124133316,ICICIBANK,Jan-2025,60,90,0.0
2025-01-27 12:41:00,2025-01-27 13:10:00,1225.6,1224.3,-374.8983474252592,SELL,487.3678516528199,303.67515938139144,29,98,1.0757883875627479,ICICIBANK,Jan-2025,60,90,0.0
2025-01-27 14:34:00,2025-01-27 15:06:00,1226.3,1228.85,-374.9196004287776,SELL,-956.0449810933658,-1140.1417524919084,32,99,0.9484452066293,ICICIBANK,Jan-2025,60,90,0.0
2025-01-27 15:27:00,2025-01-28 09:18:00,1225.65,1242.05,-374.2347092081285,SELL,-6137.449231013256,-6322.149029395836,6,100,0.9039994548870824,ICICIBANK,Jan-2025,60,90,0.0
2025-01-28 09:56:00,2025-01-28 11:19:00,1252.0,1253.15,-361.56128575320827,SELL,-415.7954786162224,-596.9485296171524,83,101,2.0167609372992468,ICICIBANK,Jan-2025,60,90,0.0
2025-01-28 12:01:00,2025-01-28 13:38:00,1260.75,1254.8,-358.60212465586386,SELL,2133.6826417024063,1953.2663267667947,97,102,1.2688336824901778,ICICIBANK,Jan-2025,60,90,0.0
2025-01-28 14:52:00,2025-01-28 15:26:00,1247.85,1247.4,-363.79631499804367,SELL,163.7083417490535,-17.844209250720212,34,103,1.6381756636111175,ICICIBANK,Jan-2025,60,90,0.0
2025-01-29 09:41:00,2025-01-29 10:02:00,1245.9,1249.95,-364.35209862069235,SELL,-1475.6259994137874,-1657.4996364822784,21,104,1.4963597265921251,ICICIBANK,Jan-2025,60,90,0.0
2025-01-29 10:40:00,2025-01-29 11:23:00,1251.2,1251.5,-361.5502357871343,SELL,-108.46507073612385,-289.43542575701605,43,105,1.0236166265222968,ICICIBANK,Jan-2025,60,90,0.0
2025-01-29 11:24:00,2025-01-29 11:52:00,1248.0,1249.05,-362.25696423268687,SELL,-380.3698124443047,-561.2845629517509,28,106,0.9501165089755153,ICICIBANK,Jan-2025,60,90,0.0
2025-01-29 12:28:00,2025-01-29 13:22:00,1249.05,1243.5,-361.52553622960573,SELL,2006.4667260742954,1826.2426310084745,54,107,0.9155196223458357,ICICIBANK,Jan-2025,60,90,0.0
2025-01-29 14:37:00,2025-01-30 09:49:00,1251.0,1244.25,-362.3488421479193,SELL,2445.8546844984553,2265.0244948245363,87,108,0.9567020155238622,ICICIBANK,Jan-2025,60,90,0.0
2025-01-30 10:30:00,2025-01-30 11:20:00,1248.85,1249.0,-364.6956598447614,SELL,-54.704348976747376,-236.89535976539483,50,109,1.0054259140809678,ICICIBANK,Jan-2025,60,90,0.0
2025-01-30 11:29:00,2025-01-30 11:53:00,1246.2,1249.3,-365.2905827357994,SELL,-1132.4008064809448,-1314.7173363243824,24,110,1.0840516156139877,ICICIBANK,Jan-2025,60,90,0.0
2025-01-30 12:16:00,2025-01-30 12:33:00,1245.0,1247.9,-364.63947207698396,SELL,-1057.4544690232867,-1239.2564170114294,17,111,0.9678889164479789,ICICIBANK,Jan-2025,60,90,0.0
2025-01-30 12:50:00,2025-01-30 13:04:00,1246.15,1250.2,-363.3582226374707,SELL,-1471.6008016817398,-1653.0146614979499,14,112,1.0066697554517121,ICICIBANK,Jan-2025,60,90,0.0
2025-01-30 13:48:00,2025-01-30 15:03:00,1254.45,1253.05,-359.7022481655395,SELL,503.58314743178806,323.19246997677,75,113,1.2388503187150228,ICICIBANK,Jan-2025,60,90,0.0
2025-02-01 09:51:00,2025-02-01 10:53:00,1252.95,1255.85,379.1053114649427,BUY,1099.405403248282,909.1855221676324,62,114,1.2455020227111608,ICICIBANK,Feb-2025,60,90,0.0
2025-02-01 11:23:00,2025-02-01 11:48:00,1259.4,1255.65,377.849552363077,BUY,-1416.9358213615387,-1606.99792469569,25,115,1.248607832141046,ICICIBANK,Feb-2025,60,90,0.0
2025-02-01 12:25:00,2025-02-01 13:07:00,1246.45,1243.0,380.5504257833032,BUY,-1312.8989689524133,-1502.3712204456622,42,116,2.932000022619325,ICICIBANK,Feb-2025,60,90,0.0
2025-02-01 13:33:00,2025-02-01 14:13:00,1244.7,1249.95,379.93880096262143,BUY,1994.6787050537625,1805.1158390894818,40,117,1.7651531400952298,ICICIBANK,Feb-2025,60,90,0.0
2025-02-01 14:29:00,2025-02-01 14:37:00,1251.75,1249.5,379.1689120074375,BUY,-853.1300520167343,-1042.809300248455,8,118,1.3154352735664427,ICICIBANK,Feb-2025,60,90,0.0
2025-02-01 15:02:00,2025-02-01 15:23:00,1256.0,1254.95,377.09714710993137,BUY,-395.95200446541077,-585.3264207725472,21,119,1.0771891409830874,ICICIBANK,Feb-2025,60,90,0.0
2025-02-03 09:48:00,2025-02-03 11:29:00,1242.3,1243.8,380.8081435002334,BUY,571.2122152503501,381.8667901391641,101,120,1.5622094492737915,ICICIBANK,Feb-2025,60,90,0.0
2025-02-03 12:03:00,2025-02-03 12:43:00,1247.15,1253.1,379.618113395319,BUY,2258.7277747020794,2068.89973709875,40,121,0.9208490750171744,ICICIBANK,Feb-2025,60,90,0.0
2025-02-03 13:12:00,2025-02-03 13:35:00,1259.05,1254.75,377.59118769803905,BUY,-1623.6421071015507,-1813.4798526286168,23,122,1.2063334709967668,ICICIBANK,Feb-2025,60,90,0.0
2025-02-03 14:12:00,2025-02-03 14:47:00,1256.1,1256.2,377.1064238605357,BUY,37.710642386105015,-151.77025134685977,35,123,0.7434700763215003,ICICIBANK,Feb-2025,60,90,0.0
2025-02-04 09:17:00,2025-02-04 10:06:00,1266.75,1279.0,373.82214112685165,BUY,4579.321228803933,4388.989685649197,49,124,1.877238224787435,ICICIBANK,Feb-2025,60,90,0.0
2025-02-04 11:09:00,2025-02-04 11:46:00,1272.55,1270.9,375.3948665858364,BUY,-619.4015298665788,-810.361144550128,37,125,1.212973274263034,ICICIBANK,Feb-2025,60,90,0.0
2025-02-04 12:17:00,2025-02-04 12:39:00,1272.75,1272.05,374.7310111070386,BUY,-262.31170777494407,-453.03480318798245,22,126,0.9847555017032671,ICICIBANK,Feb-2025,60,90,0.0
2025-02-04 13:22:00,2025-02-04 13:59:00,1269.65,1264.2,375.3069832815775,BUY,-2045.4230588846144,-2235.6173788022197,37,127,0.9695889685774434,ICICIBANK,Feb-2025,60,90,0.0
2025-02-04 14:38:00,2025-02-04 15:14:00,1266.25,1269.5,374.63745296236357,BUY,1217.5717221276816,1027.5743378578188,36,128,1.4489506135314971,ICICIBANK,Feb-2025,60,90,0.0
2025-02-05 09:43:00,2025-02-05 10:11:00,1272.0,1272.85,373.711376127797,BUY,317.6546697085935,127.44679060082865,28,129,1.2960248845644606,ICICIBANK,Feb-2025,60,90,0.0
2025-02-05 10:50:00,2025-02-05 10:56:00,1273.25,1272.95,373.4395797256065,BUY,-112.03187391766497,-302.2022454971328,6,130,0.7709978984716915,ICICIBANK,Feb-2025,60,90,0.0
2025-02-05 11:31:00,2025-02-05 12:23:00,1271.25,1272.2,373.80126076885443,BUY,355.1111977304287,164.96223438992018,52,131,0.8081013009111306,ICICIBANK,Feb-2025,60,90,0.0
2025-02-05 12:40:00,2025-02-05 13:36:00,1273.25,1275.4,373.33718191641594,BUY,802.6749411203282,612.3737793820735,56,132,0.6207662360178671,ICICIBANK,Feb-2025,60,90,0.0
2025-02-05 14:46:00,2025-02-05 15:18:00,1270.05,1267.6,374.7358938352738,BUY,-918.1029398964379,-1108.2926480946544,32,133,0.6998510809540921,ICICIBANK,Feb-2025,60,90,0.0
2025-02-06 09:19:00,2025-02-06 09:48:00,1274.85,1270.65,372.4990735771264,BUY,-1564.4961090238633,-1754.1353873819783,29,134,1.6394246877705165,ICICIBANK,Feb-2025,60,90,0.0
2025-02-06 10:14:00,2025-02-06 10:38:00,1272.0,1271.9,372.0235969589518,BUY,-37.20235969586135,-226.48052535663686,24,135,1.1363094658539785,ICICIBANK,Feb-2025,60,90,0.0
