dt_in,dt_out,price_in,price_out,size,side,pnl,pnl_comm,barlen,tradeid,atr_entry,symbol,period_label,fast,slow,atr_mult
2025-01-09 13:52:00,2025-01-09 14:16:00,1250.2,1250.85,-372.71911739240073,SELL,-242.26742630500962,-428.7052560158624,24,36,1.042547052079851,RELIANCE,Jan-2025,60,90,0.0
2025-01-10 09:22:00,2025-01-10 10:02:00,1253.25,1240.8,-371.487070074418,SELL,4625.014022426521,4439.7125570027,40,37,1.6511073384812498,RELIANCE,Jan-2025,60,90,0.0
2025-01-10 11:26:00,2025-01-10 12:21:00,1250.4,1248.6,-375.7068917945593,SELL,676.272405230275,488.4941007113543,55,38,0.9756331979613213,RELIANCE,Jan-2025,60,90,0.0
2025-01-10 13:20:00,2025-01-10 13:36:00,1251.05,1251.5,-375.88263210550554,SELL,-169.1471844474946,-357.28020064262114,16,39,0.7330905732709427,RELIANCE,Jan-2025,60,90,0.0
2025-01-10 13:43:00,2025-01-10 14:06:00,1249.85,1252.1,-375.97195719884974,SELL,-845.9369036974119,-1034.0695113601444,23,40,0.6032072906445369,RELIANCE,Jan-2025,60,90,0.0
2025-01-10 14:10:00,2025-01-10 14:47:00,1250.1,1241.6,-375.1109388602433,SELL,3188.4429803120684,3001.5101950404546,37,41,0.58972612914343,RELIANCE,Jan-2025,60,90,0.0
2025-01-13 09:19:00,2025-01-13 09:51:00,1232.45,1232.3,-382.79655917439123,SELL,57.4194838761935,-131.28007996882266,32,42,2.221787898471051,RELIANCE,Jan-2025,60,90,0.0
2025-01-13 10:37:00,2025-01-13 11:51:00,1240.8,1238.65,-380.12000586598026,SELL,817.2580126118057,628.7603029029248,74,43,0.857712307775429,RELIANCE,Jan-2025,60,90,0.0
2025-01-13 12:23:00,2025-01-13 12:47:00,1236.7,1239.6,-381.86320495372036,SELL,-1107.4032943657369,-1296.5248652511164,24,44,0.7484499819622359,RELIANCE,Jan-2025,60,90,0.0
2025-01-13 13:42:00,2025-01-13 14:19:00,1241.9,1240.4,-379.27250740339593,SELL,568.9087611050938,380.6151320796039,37,45,0.8556512097727593,RELIANCE,Jan-2025,60,90,0.0
2025-01-13 14:37:00,2025-01-13 14:54:00,1234.8,1242.25,-381.7461218980831,SELL,-2844.0086081407367,-3033.129454390266,17,46,1.0478871191805617,RELIANCE,Jan-2025,60,90,0.0
2025-01-13 15:20:00,2025-01-13 15:29:00,1239.7,1242.25,-377.91291307419726,SELL,-963.6779283391859,-1151.2701192600866,9,47,1.0443458742220009,RELIANCE,Jan-2025,60,90,0.0
2025-01-14 09:42:00,2025-01-14 10:28:00,1242.1,1237.5,-376.3021751266286,SELL,1730.9900055824573,1544.3742308936598,46,48,1.919067941910223,RELIANCE,Jan-2025,60,90,0.0
2025-01-14 11:39:00,2025-01-14 12:15:00,1232.25,1228.95,-380.5007808838582,SELL,1255.652576916715,1068.3548725344444,36,49,0.7062322237451866,RELIANCE,Jan-2025,60,90,0.0
2025-01-14 13:06:00,2025-01-14 13:37:00,1230.25,1230.95,-381.9443400715644,SELL,-267.3610380501124,-455.3693200069393,31,50,1.0020987032750028,RELIANCE,Jan-2025,60,90,0.0
2025-01-14 14:18:00,2025-01-14 14:44:00,1231.35,1233.85,-381.2518159085845,SELL,-953.1295397714612,-1141.1019350870297,26,51,0.7209079573452161,RELIANCE,Jan-2025,60,90,0.0
2025-01-14 15:23:00,2025-01-15 09:20:00,1239.35,1251.0,-377.91614691628894,SELL,-4402.723111574801,-4590.951806869397,12,52,1.0708205604989114,RELIANCE,Jan-2025,60,90,0.0
2025-01-15 09:50:00,2025-01-15 10:40:00,1251.55,1248.65,-370.74745113193774,SELL,1075.1676082825688,889.7790528185546,50,53,1.4622581169660216,RELIANCE,Jan-2025,60,90,0.0
2025-01-15 11:02:00,2025-01-15 11:23:00,1245.0,1247.95,-373.3769177223729,SELL,-1101.4619072810171,-1287.6239046882151,21,54,1.1793421922479475,RELIANCE,Jan-2025,60,90,0.0
2025-01-15 11:49:00,2025-01-15 12:10:00,1243.9,1246.0,-372.7237075768956,SELL,-782.7197859114468,-968.3287378105892,21,55,0.7635936499414381,RELIANCE,Jan-2025,60,90,0.0
2025-01-15 12:20:00,2025-01-15 12:35:00,1242.3,1247.4,-372.4632597230786,SELL,-1899.5626245877515,-2085.0269801342615,15,56,0.7906827076633989,RELIANCE,Jan-2025,60,90,0.0
2025-01-15 13:15:00,2025-01-15 14:00:00,1254.1,1250.9,-367.37926156036434,SELL,1175.6136369930991,991.5566269513565,45,57,1.0492686208162822,RELIANCE,Jan-2025,60,90,0.0
2025-01-15 14:32:00,2025-01-15 14:49:00,1249.55,1253.15,-369.4708580836755,SELL,-1330.0950891012824,-1515.0300324064854,17,58,0.6959502829739613,RELIANCE,Jan-2025,60,90,0.0
2025-01-15 15:16:00,2025-01-16 09:20:00,1251.7,1253.45,-367.6863722838304,SELL,-643.4511514967032,-827.6730546020708,19,59,0.6793498707125598,RELIANCE,Jan-2025,60,90,0.0
2025-01-16 09:51:00,2025-01-16 10:20:00,1256.45,1257.6,-365.6705342717963,SELL,-420.5211144125159,-604.3839157497177,29,60,1.1059457185427726,RELIANCE,Jan-2025,60,90,0.0
2025-01-16 11:00:00,2025-01-16 12:08:00,1260.7,1263.8,-363.9823733369051,SELL,-1128.3453573443726,-1312.120057642176,68,61,0.8322049174594098,RELIANCE,Jan-2025,60,90,0.0
2025-01-16 12:29:00,2025-01-16 12:50:00,1262.2,1263.0,-362.5622437102489,SELL,-290.0497949681826,-473.1582305316067,21,62,0.5928246106268329,RELIANCE,Jan-2025,60,90,0.0
2025-01-16 13:09:00,2025-01-16 13:32:00,1259.55,1263.2,-362.9681741035061,SELL,-1324.8338354778302,-1507.9694277217543,23,63,0.8958454058831099,RELIANCE,Jan-2025,60,90,0.0
2025-01-16 14:15:00,2025-01-16 14:51:00,1264.4,1264.95,-360.44289207191986,SELL,-198.24359063953952,-380.58083645196166,36,64,0.7648576362333479,RELIANCE,Jan-2025,60,90,0.0
2025-01-17 09:47:00,2025-01-17 10:37:00,1295.85,1291.25,-351.41601338203196,SELL,1616.5136615573151,1434.6839879131842,50,65,3.1674943569884073,RELIANCE,Jan-2025,60,90,0.0
2025-01-17 10:57:00,2025-01-17 11:16:00,1286.3,1291.6,-355.0846542250048,SELL,-1881.9486673925092,-2065.0232134178373,19,66,1.1942401732134968,RELIANCE,Jan-2025,60,90,0.0
2025-01-17 11:50:00,2025-01-17 12:08:00,1291.9,1297.3,-352.0269515263385,SELL,-1900.94553824218,-2083.239174820579,18,67,0.8454188561320461,RELIANCE,Jan-2025,60,90,0.0
2025-01-17 12:43:00,2025-01-17 13:42:00,1305.0,1301.1,-346.97666012321633,SELL,1353.2089744805753,1172.3577996911524,59,68,1.062731578160448,RELIANCE,Jan-2025,60,90,0.0
2025-01-17 14:23:00,2025-01-20 09:17:00,1303.3,1309.8,-348.2838037063638,SELL,-2263.8447240913647,-2445.8648055843846,69,69,0.718047939461213,RELIANCE,Jan-2025,60,90,0.0
2025-01-20 09:50:00,2025-01-20 10:00:00,1310.85,1313.25,-344.50525216859194,SELL,-826.812605204652,-1007.6158516477724,10,70,1.3434367972744798,RELIANCE,Jan-2025,60,90,0.0
2025-01-20 10:13:00,2025-01-20 11:30:00,1311.5,1308.9,-343.60463190707844,SELL,893.3720429583727,713.295727468511,77,71,1.0474141688029215,RELIANCE,Jan-2025,60,90,0.0
2025-01-20 11:56:00,2025-01-20 12:45:00,1307.6,1303.25,-345.1476794793732,SELL,1501.3924057352422,1321.1666419414978,49,72,0.9052031658318807,RELIANCE,Jan-2025,60,90,0.0
2025-01-20 14:10:00,2025-01-20 14:55:00,1306.35,1306.05,-346.43871397180914,SELL,103.93161419152699,-77.07568508446383,45,73,0.6766693787764586,RELIANCE,Jan-2025,60,90,0.0
2025-01-20 15:18:00,2025-01-21 10:35:00,1305.4,1281.6,-346.6347419153077,SELL,8249.906857584387,8070.558042117406,92,74,0.6338630443646055,RELIANCE,Jan-2025,60,90,0.0
2025-01-21 11:27:00,2025-01-21 11:47:00,1283.05,1295.0,-358.6485501237318,SELL,-4285.850173978612,-4470.772952907909,20,75,1.2239603559043704,RELIANCE,Jan-2025,60,90,0.0
2025-01-21 12:16:00,2025-01-21 12:51:00,1286.85,1281.75,-354.28899089326006,SELL,1806.873853555594,1624.8685131539085,35,76,2.2092771788428993,RELIANCE,Jan-2025,60,90,0.0
2025-01-21 13:36:00,2025-01-21 15:10:00,1289.35,1271.65,-354.79925002403377,SELL,6279.946725425333,6098.218549563023,94,77,1.7360825970114042,RELIANCE,Jan-2025,60,90,0.0
2025-01-22 09:47:00,2025-01-22 11:32:00,1277.2,1275.8,-362.71039824661193,SELL,507.7945575452897,322.5946282005697,105,78,1.5647238292415566,RELIANCE,Jan-2025,60,90,0.0
2025-01-22 12:02:00,2025-01-22 12:26:00,1270.05,1270.3,-364.99365027940894,SELL,-91.24841256985223,-276.6907364673116,24,79,0.9241405359270666,RELIANCE,Jan-2025,60,90,0.0
2025-01-22 13:44:00,2025-01-22 13:53:00,1271.25,1274.5,-364.442343628491,SELL,-1184.4376167925957,-1369.993436051042,9,80,0.7561829770148956,RELIANCE,Jan-2025,60,90,0.0
2025-01-22 14:09:00,2025-01-22 14:14:00,1272.2,1274.6,-363.14717463721956,SELL,-871.5532191292774,-1056.5258640024915,5,81,0.8705431108288246,RELIANCE,Jan-2025,60,90,0.0
2025-01-22 14:49:00,2025-01-22 15:20:00,1275.35,1278.95,-361.4632344083337,SELL,-1301.2676438700505,-1485.924751799892,31,82,0.8597283518494301,RELIANCE,Jan-2025,60,90,0.0
2025-01-23 09:24:00,2025-01-23 09:55:00,1275.05,1274.3,-360.4411650432991,SELL,270.3308737824743,86.55273696184742,31,83,1.7163322341214893,RELIANCE,Jan-2025,60,90,0.0
2025-01-23 11:04:00,2025-01-23 11:14:00,1272.3,1273.95,-361.28486409539596,SELL,-596.1200257574362,-780.1043427980167,10,84,0.7435726228498195,RELIANCE,Jan-2025,60,90,0.0
2025-01-23 11:44:00,2025-01-23 12:23:00,1272.15,1267.0,-360.7449070179728,SELL,1857.8362711425928,1674.6391850116556,39,85,0.5525618324949436,RELIANCE,Jan-2025,60,90,0.0
2025-01-23 12:57:00,2025-01-23 13:26:00,1265.55,1264.9,-363.8833240003756,SELL,236.52416060019448,52.366449156844396,29,86,0.7739909174608941,RELIANCE,Jan-2025,60,90,0.0
2025-01-23 13:58:00,2025-01-23 14:09:00,1262.3,1263.55,-364.85961246563755,SELL,-456.07451558204696,-640.390646011313,11,87,0.5326456235343573,RELIANCE,Jan-2025,60,90,0.0
2025-01-23 15:03:00,2025-01-23 15:27:00,1263.9,1264.95,-363.9163839715669,SELL,-382.11220317012874,-566.1701926914282,24,88,0.7014683918355341,RELIANCE,Jan-2025,60,90,0.0
2025-01-24 09:44:00,2025-01-24 10:31:00,1266.55,1258.85,-362.73029569981975,SELL,2793.0232768886285,2609.8154591365637,47,89,1.1858600590031942,RELIANCE,Jan-2025,60,90,0.0
2025-01-24 11:29:00,2025-01-24 12:00:00,1257.0,1256.75,-367.45853675798435,SELL,91.86463418949609,-92.87514516558059,31,90,1.0137098433854914,RELIANCE,Jan-2025,60,90,0.0
2025-01-24 12:40:00,2025-01-24 13:14:00,1254.5,1254.85,-368.12048570496546,SELL,-128.84216999670443,-313.5907981574554,34,91,0.8399486382068928,RELIANCE,Jan-2025,60,90,0.0
2025-01-24 13:48:00,2025-01-24 14:10:00,1251.85,1252.3,-368.6617710257856,SELL,-165.8977969616203,-350.5346717444645,22,92,0.9512795414868215,RELIANCE,Jan-2025,60,90,0.0
2025-01-24 14:44:00,2025-01-24 15:20:00,1248.6,1246.05,-369.35466131705306,SELL,941.8543863584684,757.5722651875512,36,93,1.013388533736045,RELIANCE,Jan-2025,60,90,0.0
2025-01-27 09:19:00,2025-01-27 09:54:00,1236.35,1230.95,-373.5964118351604,SELL,2017.420623909815,1833.0657385256368,35,94,1.652379519236185,RELIANCE,Jan-2025,60,90,0.0
2025-01-27 10:00:00,2025-01-27 10:09:00,1228.1,1229.15,-377.52409105447435,SELL,-396.40029560726674,-581.9345101559882,9,95,1.3739036199949437,RELIANCE,Jan-2025,60,90,0.0
2025-01-27 10:35:00,2025-01-27 10:53:00,1222.0,1221.3,-378.95621803547596,SELL,265.2693526248504,80.0886071196347,18,96,1.167576640475812,RELIANCE,Jan-2025,60,90,0.0
2025-01-27 12:16:00,2025-01-27 12:44:00,1229.05,1232.05,-376.84437786592514,SELL,-1130.5331335977753,-1316.023473270941,28,97,0.9795842953257293,RELIANCE,Jan-2025,60,90,0.0
2025-01-27 12:52:00,2025-01-27 13:29:00,1231.6,1229.8,-375.0490096756317,SELL,675.08821741612,490.45909093299997,37,98,0.9371665943524629,RELIANCE,Jan-2025,60,90,0.0
2025-01-27 14:29:00,2025-01-27 15:06:00,1233.65,1229.35,-374.80346650419017,SELL,1611.6549059680858,1427.0267183681217,37,99,0.8759878584751284,RELIANCE,Jan-2025,60,90,0.0
2025-01-28 09:25:00,2025-01-28 10:03:00,1227.15,1224.2,-377.8934701017349,SELL,1114.7857368001353,929.5159052133577,38,100,1.8124846513294,RELIANCE,Jan-2025,60,90,0.0
2025-01-28 11:22:00,2025-01-28 11:43:00,1230.05,1237.5,-377.72042758042085,SELL,-2814.0171854741525,-3000.425993689366,21,101,1.1965493455521825,RELIANCE,Jan-2025,60,90,0.0
2025-01-28 12:01:00,2025-01-28 12:50:00,1236.0,1242.25,-373.59596055929757,SELL,-2334.97475349561,-2520.1475913468257,49,102,1.1288215310386633,RELIANCE,Jan-2025,60,90,0.0
2025-01-28 13:18:00,2025-01-28 13:53:00,1241.4,1242.3,-370.0422644107558,SELL,-333.0380379696297,-516.8528323930286,35,103,1.1096726896183642,RELIANCE,Jan-2025,60,90,0.0
2025-01-28 14:14:00,2025-01-28 14:39:00,1239.5,1241.8,-370.2133576835329,SELL,-851.4907226721087,-1035.2128035561389,25,104,0.9226156257927535,RELIANCE,Jan-2025,60,90,0.0
2025-01-28 14:51:00,2025-01-28 15:22:00,1234.8,1234.45,-370.8260484980245,SELL,129.78911697427483,-53.343327076474566,31,105,1.2734990397417707,RELIANCE,Jan-2025,60,90,0.0
2025-01-29 09:33:00,2025-01-29 09:46:00,1231.0,1235.45,-371.92959262765066,SELL,-1655.0866871930623,-1838.5558359403562,13,106,1.7223986002165554,RELIANCE,Jan-2025,60,90,0.0
2025-01-29 10:31:00,2025-01-29 11:09:00,1237.55,1238.0,-368.54971555128645,SELL,-165.84737199809567,-348.32002166469306,38,107,1.1519586782617321,RELIANCE,Jan-2025,60,90,0.0
2025-01-29 12:07:00,2025-01-29 12:24:00,1239.55,1240.8,-367.68810976557063,SELL,-459.61013720696326,-642.0091778183698,17,108,1.009488305828172,RELIANCE,Jan-2025,60,90,0.0
2025-01-29 12:44:00,2025-01-29 13:23:00,1239.5,1240.85,-367.2108815982134,SELL,-495.7346901575547,-677.8969921919804,39,109,0.8932246269183769,RELIANCE,Jan-2025,60,90,0.0
2025-01-29 13:49:00,2025-01-29 14:19:00,1238.65,1237.55,-366.94295046898077,SELL,403.6372455159289,221.91241872567088,30,110,0.8179438462455882,RELIANCE,Jan-2025,60,90,0.0
2025-01-29 14:27:00,2025-01-29 14:53:00,1234.85,1235.15,-368.24286544616155,SELL,-110.47285963391545,-292.38483516431927,26,111,0.9558892215140599,RELIANCE,Jan-2025,60,90,0.0
2025-01-30 09:40:00,2025-01-30 09:49:00,1235.55,1237.3,-367.80942641154667,SELL,-643.6664962202067,-825.5740042405653,9,112,1.252409257074759,RELIANCE,Jan-2025,60,90,0.0
2025-01-30 10:46:00,2025-01-30 11:19:00,1244.55,1247.9,-364.5194178608798,SELL,-1221.140049833997,-1402.849334443467,33,113,1.170670079307949,RELIANCE,Jan-2025,60,90,0.0
2025-01-30 11:44:00,2025-01-30 11:53:00,1247.25,1251.2,-362.6618036729097,SELL,-1432.5141245080097,-1613.7326011853258,9,114,1.1532625219169637,RELIANCE,Jan-2025,60,90,0.0
2025-01-30 12:25:00,2025-01-30 13:23:00,1254.8,1254.2,-359.2579603601455,SELL,215.55477621605462,35.27913170733362,58,115,1.1575420507450223,RELIANCE,Jan-2025,60,90,0.0
2025-01-30 13:40:00,2025-01-30 14:17:00,1251.5,1248.6,-360.23204461448864,SELL,1044.67292938205,864.5497024339134,37,116,0.9819796521545874,RELIANCE,Jan-2025,60,90,0.0
2025-02-01 09:43:00,2025-02-01 10:03:00,1267.95,1264.0,374.620450333215,BUY,-1479.7507788162163,-1669.4548286604531,20,117,1.341622362743567,RELIANCE,Feb-2025,60,90,0.0
2025-02-01 10:30:00,2025-02-01 11:04:00,1266.45,1264.1,373.81185037922734,BUY,-878.4578483912352,-1067.647763986666,34,118,1.0274367163049516,RELIANCE,Feb-2025,60,90,0.0
2025-02-01 11:34:00,2025-02-01 11:53:00,1265.75,1257.65,373.2172644969269,BUY,-3023.059842425074,-3211.415131471383,19,119,0.9517574887345718,RELIANCE,Feb-2025,60,90,0.0
2025-02-01 12:22:00,2025-02-01 12:35:00,1260.5,1244.0,372.35137497983925,BUY,-6143.797687167347,-6330.3084908947485,13,120,2.348241994314469,RELIANCE,Feb-2025,60,90,0.0
2025-02-01 13:02:00,2025-02-01 14:45:00,1250.5,1259.8,370.5198841229407,BUY,3445.8349223433315,3259.811709320568,103,121,1.8613353994071309,RELIANCE,Feb-2025,60,90,0.0
2025-02-01 14:53:00,2025-02-01 15:24:00,1262.35,1265.4,369.49493897856524,BUY,1126.9595638846913,940.1613974840776,31,122,1.0905013120038038,RELIANCE,Feb-2025,60,90,0.0
2025-02-03 10:03:00,2025-02-03 11:09:00,1240.65,1251.0,376.6776202371351,BUY,3898.613369454314,3710.9036109615427,66,123,1.3761350548438689,RELIANCE,Feb-2025,60,90,0.0
2025-02-03 12:08:00,2025-02-03 12:53:00,1248.2,1245.55,377.223560308937,BUY,-999.6424348187173,-1187.7826855227997,45,124,0.8755086266817521,RELIANCE,Feb-2025,60,90,0.0
2025-02-03 13:07:00,2025-02-03 13:40:00,1248.7,1250.85,376.16885915461563,BUY,808.7630471823722,620.7124728023883,33,125,1.0162618699937165,RELIANCE,Feb-2025,60,90,0.0
2025-02-03 14:26:00,2025-02-03 14:41:00,1248.2,1247.95,376.7919654506736,BUY,-94.1979913626684,-282.3038442746082,15,126,0.7788274501713413,RELIANCE,Feb-2025,60,90,0.0
2025-02-03 15:14:00,2025-02-04 10:02:00,1246.3,1259.35,377.15120165567674,BUY,4921.8231816065645,4732.821399920856,63,127,0.5996623458620056,RELIANCE,Feb-2025,60,90,0.0
2025-02-04 11:05:00,2025-02-04 12:03:00,1257.05,1265.9,377.50266334146994,BUY,3340.8985705720606,3150.4145016765883,58,128,0.8260063191773791,RELIANCE,Feb-2025,60,90,0.0
2025-02-04 12:40:00,2025-02-04 13:29:00,1270.1,1277.5,375.9803296826924,BUY,2782.254439651958,2590.6849420720323,49,129,1.060446531489362,RELIANCE,Feb-2025,60,90,0.0
2025-02-04 14:37:00,2025-02-04 15:13:00,1282.95,1285.1,374.13287144858015,BUY,804.3856736143963,612.227289509691,36,130,1.294945136495306,RELIANCE,Feb-2025,60,90,0.0
2025-02-05 09:36:00,2025-02-05 10:05:00,1289.9,1288.1,372.5679380959688,BUY,-670.6222885728116,-862.7183174550931,29,131,1.644846597473059,RELIANCE,Feb-2025,60,90,0.0
2025-02-05 10:45:00,2025-02-05 11:14:00,1285.45,1282.9,373.22011820639295,BUY,-951.7113014262851,-1143.423279545363,29,132,0.7791029362736209,RELIANCE,Feb-2025,60,90,0.0
2025-02-05 11:40:00,2025-02-05 12:02:00,1283.65,1282.3,372.8972452248196,BUY,-503.41128105355733,-694.7784183304825,22,133,0.46659261778172084,RELIANCE,Feb-2025,60,90,0.0
2025-02-05 12:22:00,2025-02-05 12:49:00,1283.35,1281.75,372.47010506520104,BUY,-595.9521681042878,-787.0367814048373,27,134,0.47462751074884213,RELIANCE,Feb-2025,60,90,0.0
2025-02-05 13:15:00,2025-02-05 13:47:00,1283.4,1282.8,371.87301261733757,BUY,-223.12380757045327,-413.9839125661756,32,135,0.6151783728674696,RELIANCE,Feb-2025,60,90,0.0
2025-02-05 14:17:00,2025-02-05 14:31:00,1284.7,1283.55,371.19058120662663,BUY,-426.8691683876544,-617.5312104244381,14,136,0.4855675521333017,RELIANCE,Feb-2025,60,90,0.0
