datetime,close,supertrend,in_uptrend
2025-07-01 12:07:00,12404.0,12367.6,True
2025-07-01 12:08:00,12412.0,12367.6,True
2025-07-01 12:09:00,12405.0,12367.6,True
2025-07-01 12:10:00,12411.0,12367.6,True
2025-07-01 12:11:00,12415.0,12367.6,True
2025-07-01 12:12:00,12413.0,12367.6,True
2025-07-01 12:13:00,12418.0,12367.6,True
2025-07-01 12:14:00,12414.0,12367.6,True
2025-07-01 12:15:00,12411.0,12367.6,True
2025-07-01 12:16:00,12419.0,12367.6,True
2025-07-01 12:17:00,12419.0,12367.6,True
2025-07-01 12:18:00,12416.0,12367.6,True
2025-07-01 12:19:00,12415.0,12367.6,True
2025-07-01 12:20:00,12424.0,12367.6,True
2025-07-01 12:21:00,12420.0,12367.6,True
2025-07-01 12:22:00,12418.0,12367.6,True
2025-07-01 12:23:00,12414.0,12367.6,True
2025-07-01 12:24:00,12415.0,12367.6,True
2025-07-01 12:25:00,12419.0,12367.6,True
2025-07-01 12:26:00,12415.0,12367.6,True
2025-07-01 12:27:00,12414.0,12367.6,True
2025-07-01 12:28:00,12418.0,12367.6,True
2025-07-01 12:29:00,12419.0,12367.6,True
2025-07-01 12:30:00,12414.0,12367.6,True
2025-07-01 12:31:00,12413.0,12367.6,True
2025-07-01 12:32:00,12415.0,12367.6,True
2025-07-01 12:33:00,12425.0,12367.6,True
2025-07-01 12:34:00,12425.0,12367.6,True
2025-07-01 12:35:00,12422.0,12367.6,True
2025-07-01 12:36:00,12423.0,12367.6,True
2025-07-01 12:37:00,12420.0,12367.6,True
2025-07-01 12:38:00,12414.0,12367.6,True
2025-07-01 12:39:00,12415.0,12367.6,True
2025-07-01 12:40:00,12424.0,12367.6,True
2025-07-01 12:41:00,12446.0,12367.6,True
2025-07-01 12:42:00,12439.0,12367.6,True
2025-07-01 12:43:00,12438.0,12367.6,True
2025-07-01 12:44:00,12435.0,12367.6,True
2025-07-01 12:45:00,12429.0,12367.6,True
2025-07-01 12:46:00,12434.0,12367.6,True
2025-07-01 12:47:00,12440.0,12367.6,True
2025-07-01 12:48:00,12433.0,12367.6,True
2025-07-01 12:49:00,12433.0,12367.6,True
2025-07-01 12:50:00,12435.0,12367.6,True
2025-07-01 12:51:00,12431.0,12367.6,True
2025-07-01 12:52:00,12432.0,12367.6,True
2025-07-01 12:53:00,12420.0,12367.6,True
2025-07-01 12:54:00,12419.0,12367.6,True
2025-07-01 12:55:00,12433.0,12367.6,True
2025-07-01 12:56:00,12430.0,12367.6,True
2025-07-01 12:57:00,12432.0,12367.6,True
2025-07-01 12:58:00,12431.0,12367.6,True
2025-07-01 12:59:00,12431.0,12367.6,True
2025-07-01 13:00:00,12431.0,12367.6,True
2025-07-01 13:01:00,12432.0,12367.6,True
2025-07-01 13:02:00,12434.0,12367.6,True
2025-07-01 13:03:00,12435.0,12367.6,True
2025-07-01 13:04:00,12432.0,12367.6,True
2025-07-01 13:05:00,12432.0,12367.6,True
2025-07-01 13:06:00,12425.0,12367.6,True
2025-07-01 13:07:00,12428.0,12367.6,True
2025-07-01 13:08:00,12420.0,12367.6,True
2025-07-01 13:09:00,12428.0,12367.6,True
2025-07-01 13:10:00,12433.0,12367.6,True
2025-07-01 13:11:00,12426.0,12367.6,True
2025-07-01 13:12:00,12432.0,12367.6,True
2025-07-01 13:13:00,12436.0,12367.6,True
2025-07-01 13:14:00,12435.0,12367.6,True
2025-07-01 13:15:00,12433.0,12367.6,True
2025-07-01 13:16:00,12436.0,12367.6,True
2025-07-01 13:17:00,12430.0,12367.6,True
2025-07-01 13:18:00,12427.0,12367.6,True
2025-07-01 13:19:00,12435.0,12367.6,True
2025-07-01 13:20:00,12428.0,12367.6,True
2025-07-01 13:21:00,12431.0,12367.6,True
2025-07-01 13:22:00,12434.0,12367.6,True
2025-07-01 13:23:00,12437.0,12367.6,True
2025-07-01 13:24:00,12432.0,12367.6,True
2025-07-01 13:25:00,12436.0,12367.6,True
2025-07-01 13:26:00,12433.0,12367.6,True
2025-07-01 13:27:00,12436.0,12367.6,True
2025-07-01 13:28:00,12433.0,12367.6,True
2025-07-01 13:29:00,12428.0,12367.6,True
2025-07-01 13:30:00,12432.0,12367.6,True
2025-07-01 13:31:00,12436.0,12367.6,True
2025-07-01 13:32:00,12432.0,12367.6,True
2025-07-01 13:33:00,12431.0,12367.6,True
2025-07-01 13:34:00,12430.0,12367.6,True
2025-07-01 13:35:00,12434.0,12367.6,True
2025-07-01 13:36:00,12431.0,12367.6,True
2025-07-01 13:37:00,12431.0,12367.6,True
2025-07-01 13:38:00,12437.0,12367.6,True
2025-07-01 13:39:00,12438.0,12367.6,True
2025-07-01 13:40:00,12438.0,12367.6,True
2025-07-01 13:41:00,12442.0,12367.6,True
2025-07-01 13:42:00,12447.0,12367.6,True
2025-07-01 13:43:00,12445.0,12367.6,True
2025-07-01 13:44:00,12439.0,12367.6,True
2025-07-01 13:45:00,12437.0,12367.6,True
2025-07-01 13:46:00,12430.0,12367.6,True
2025-07-01 13:47:00,12428.0,12367.6,True
2025-07-01 13:48:00,12430.0,12367.6,True
2025-07-01 13:49:00,12433.0,12367.6,True
2025-07-01 13:50:00,12431.0,12367.6,True
2025-07-01 13:51:00,12431.0,12367.6,True
2025-07-01 13:52:00,12431.0,12367.6,True
2025-07-01 13:53:00,12435.0,12367.6,True
2025-07-01 13:54:00,12420.0,12367.6,True
2025-07-01 13:55:00,12425.0,12367.6,True
2025-07-01 13:56:00,12423.0,12367.6,True
2025-07-01 13:57:00,12435.0,12367.6,True
2025-07-01 13:58:00,12433.0,12367.6,True
2025-07-01 13:59:00,12437.0,12367.6,True
2025-07-01 14:00:00,12440.0,12367.6,True
2025-07-01 14:01:00,12429.0,12367.6,True
2025-07-01 14:02:00,12433.0,12367.6,True
2025-07-01 14:03:00,12427.0,12367.6,True
2025-07-01 14:04:00,12431.0,12367.6,True
2025-07-01 14:05:00,12431.0,12367.6,True
2025-07-01 14:06:00,12435.0,12367.6,True
2025-07-01 14:07:00,12433.0,12367.6,True
2025-07-01 14:08:00,12430.0,12367.6,True
2025-07-01 14:09:00,12435.0,12367.6,True
2025-07-01 14:10:00,12437.0,12367.6,True
2025-07-01 14:11:00,12436.0,12367.6,True
2025-07-01 14:12:00,12435.0,12367.6,True
2025-07-01 14:13:00,12435.0,12367.6,True
2025-07-01 14:14:00,12434.0,12367.6,True
2025-07-01 14:15:00,12435.0,12367.6,True
2025-07-01 14:16:00,12429.0,12367.6,True
2025-07-01 14:17:00,12429.0,12367.6,True
2025-07-01 14:18:00,12429.0,12367.6,True
2025-07-01 14:19:00,12426.0,12367.6,True
2025-07-01 14:20:00,12412.0,12367.6,True
2025-07-01 14:21:00,12408.0,12367.6,True
2025-07-01 14:22:00,12413.0,12367.6,True
2025-07-01 14:23:00,12415.0,12367.6,True
2025-07-01 14:24:00,12416.0,12367.6,True
2025-07-01 14:25:00,12415.0,12367.6,True
2025-07-01 14:26:00,12416.0,12367.6,True
2025-07-01 14:27:00,12417.0,12367.6,True
2025-07-01 14:28:00,12422.0,12367.6,True
2025-07-01 14:29:00,12416.0,12367.6,True
2025-07-01 14:30:00,12424.0,12367.6,True
2025-07-01 14:31:00,12422.0,12367.6,True
2025-07-01 14:32:00,12420.0,12367.6,True
2025-07-01 14:33:00,12421.0,12367.6,True
2025-07-01 14:34:00,12426.0,12367.6,True
2025-07-01 14:35:00,12431.0,12367.6,True
2025-07-01 14:36:00,12419.0,12367.6,True
2025-07-01 14:37:00,12422.0,12367.6,True
2025-07-01 14:38:00,12430.0,12367.6,True
2025-07-01 14:39:00,12431.0,12367.6,True
2025-07-01 14:40:00,12431.0,12367.6,True
2025-07-01 14:41:00,12432.0,12367.6,True
2025-07-01 14:42:00,12437.0,12367.6,True
2025-07-01 14:43:00,12429.0,12367.6,True
2025-07-01 14:44:00,12433.0,12367.6,True
2025-07-01 14:45:00,12431.0,12367.6,True
2025-07-01 14:46:00,12434.0,12367.6,True
2025-07-01 14:47:00,12433.0,12367.6,True
2025-07-01 14:48:00,12434.0,12367.6,True
2025-07-01 14:49:00,12434.0,12367.6,True
2025-07-01 14:50:00,12434.0,12367.6,True
2025-07-01 14:51:00,12430.0,12367.6,True
2025-07-01 14:52:00,12438.0,12367.6,True
2025-07-01 14:53:00,12435.0,12367.6,True
2025-07-01 14:54:00,12434.0,12367.6,True
2025-07-01 14:55:00,12435.0,12367.6,True
2025-07-01 14:56:00,12435.0,12367.6,True
2025-07-01 14:57:00,12435.0,12367.6,True
2025-07-01 14:58:00,12437.0,12367.6,True
2025-07-01 14:59:00,12433.0,12367.6,True
2025-07-01 15:00:00,12437.0,12367.6,True
2025-07-01 15:01:00,12435.0,12367.6,True
2025-07-01 15:02:00,12434.0,12367.6,True
2025-07-01 15:03:00,12442.0,12367.6,True
2025-07-01 15:04:00,12444.0,12367.6,True
2025-07-01 15:05:00,12438.0,12367.6,True
2025-07-01 15:06:00,12439.0,12367.6,True
2025-07-01 15:07:00,12439.0,12367.6,True
2025-07-01 15:08:00,12437.0,12367.6,True
2025-07-01 15:09:00,12436.0,12367.6,True
2025-07-01 15:10:00,12440.0,12367.6,True
2025-07-01 15:11:00,12442.0,12367.6,True
2025-07-01 15:12:00,12438.0,12367.6,True
2025-07-01 15:13:00,12440.0,12367.6,True
2025-07-01 15:14:00,12432.0,12367.6,True
2025-07-01 15:15:00,12433.0,12367.6,True
2025-07-01 15:16:00,12435.0,12367.6,True
2025-07-01 15:17:00,12437.0,12367.6,True
2025-07-01 15:18:00,12438.0,12367.6,True
2025-07-01 15:19:00,12440.0,12367.6,True
2025-07-01 15:20:00,12444.0,12367.6,True
2025-07-01 15:21:00,12447.0,12367.6,True
2025-07-01 15:22:00,12443.0,12367.6,True
2025-07-01 15:23:00,12443.0,12367.6,True
2025-07-01 15:24:00,12450.0,12367.6,True
2025-07-01 15:25:00,12452.0,12367.6,True
2025-07-01 15:26:00,12454.0,12367.6,True
2025-07-01 15:27:00,12445.0,12367.6,True
2025-07-01 15:28:00,12441.0,12367.6,True
2025-07-01 15:29:00,12432.0,12367.6,True
2025-07-02 09:15:00,12400.0,12367.6,True
2025-07-02 09:16:00,12416.0,12367.6,True
2025-07-02 09:17:00,12396.0,12367.6,True
2025-07-02 09:18:00,12427.0,12367.6,True
2025-07-02 09:19:00,12411.0,12367.6,True
2025-07-02 09:20:00,12429.0,12367.6,True
2025-07-02 09:21:00,12434.0,12367.6,True
2025-07-02 09:22:00,12463.0,12367.6,True
2025-07-02 09:23:00,12467.0,12367.6,True
2025-07-02 09:24:00,12466.0,12367.6,True
2025-07-02 09:25:00,12500.0,12367.6,True
2025-07-02 09:26:00,12506.0,12367.6,True
2025-07-02 09:27:00,12500.0,12367.6,True
2025-07-02 09:28:00,12502.0,12367.6,True
2025-07-02 09:29:00,12497.0,12367.6,True
2025-07-02 09:30:00,12500.0,12367.6,True
2025-07-02 09:31:00,12494.0,12367.6,True
2025-07-02 09:32:00,12502.0,12367.6,True
2025-07-02 09:33:00,12499.0,12367.6,True
2025-07-02 09:34:00,12488.0,12367.6,True
2025-07-02 09:35:00,12480.0,12367.6,True
2025-07-02 09:36:00,12469.0,12367.6,True
2025-07-02 09:37:00,12470.0,12367.6,True
2025-07-02 09:38:00,12475.0,12367.6,True
2025-07-02 09:39:00,12475.0,12367.6,True
2025-07-02 09:40:00,12474.0,12367.6,True
2025-07-02 09:41:00,12452.0,12367.6,True
2025-07-02 09:42:00,12449.0,12367.6,True
2025-07-02 09:43:00,12450.0,12367.6,True
2025-07-02 09:44:00,12457.0,12367.6,True
2025-07-02 09:45:00,12455.0,12367.6,True
2025-07-02 09:46:00,12455.0,12367.6,True
2025-07-02 09:47:00,12458.0,12367.6,True
2025-07-02 09:48:00,12450.0,12367.6,True
2025-07-02 09:49:00,12447.0,12367.6,True
2025-07-02 09:50:00,12455.0,12367.6,True
2025-07-02 09:51:00,12475.0,12367.6,True
2025-07-02 09:52:00,12467.0,12367.6,True
2025-07-02 09:53:00,12474.0,12367.6,True
2025-07-02 09:54:00,12472.0,12367.6,True
2025-07-02 09:55:00,12478.0,12367.6,True
2025-07-02 09:56:00,12456.0,12367.6,True
2025-07-02 09:57:00,12450.0,12367.6,True
2025-07-02 09:58:00,12453.0,12367.6,True
2025-07-02 09:59:00,12450.0,12367.6,True
2025-07-02 10:00:00,12453.0,12367.6,True
2025-07-02 10:01:00,12448.0,12367.6,True
2025-07-02 10:02:00,12450.0,12367.6,True
2025-07-02 10:03:00,12452.0,12367.6,True
2025-07-02 10:04:00,12450.0,12367.6,True
2025-07-02 10:05:00,12447.0,12367.6,True
2025-07-02 10:06:00,12450.0,12367.6,True
2025-07-02 10:07:00,12449.0,12367.6,True
2025-07-02 10:08:00,12454.0,12367.6,True
2025-07-02 10:09:00,12455.0,12367.6,True
2025-07-02 10:10:00,12458.0,12367.6,True
2025-07-02 10:11:00,12454.0,12367.6,True
2025-07-02 10:12:00,12473.0,12367.6,True
2025-07-02 10:13:00,12490.0,12367.6,True
2025-07-02 10:14:00,12484.0,12367.6,True
2025-07-02 10:15:00,12484.0,12367.6,True
2025-07-02 10:16:00,12484.0,12367.6,True
2025-07-02 10:17:00,12496.0,12367.6,True
2025-07-02 10:18:00,12495.0,12367.6,True
2025-07-02 10:19:00,12493.0,12367.6,True
2025-07-02 10:20:00,12498.0,12367.6,True
2025-07-02 10:21:00,12505.0,12367.6,True
2025-07-02 10:22:00,12509.0,12367.6,True
2025-07-02 10:23:00,12497.0,12367.6,True
2025-07-02 10:24:00,12497.0,12367.6,True
2025-07-02 10:25:00,12497.0,12367.6,True
2025-07-02 10:26:00,12502.0,12367.6,True
2025-07-02 10:27:00,12495.0,12367.6,True
2025-07-02 10:28:00,12500.0,12367.6,True
2025-07-02 10:29:00,12501.0,12367.6,True
2025-07-02 10:30:00,12499.0,12367.6,True
2025-07-02 10:31:00,12502.0,12367.6,True
2025-07-02 10:32:00,12501.0,12367.6,True
2025-07-02 10:33:00,12501.0,12367.6,True
2025-07-02 10:34:00,12502.0,12367.6,True
2025-07-02 10:35:00,12509.0,12367.6,True
2025-07-02 10:36:00,12509.0,12367.6,True
2025-07-02 10:37:00,12503.0,12367.6,True
2025-07-02 10:38:00,12501.0,12367.6,True
2025-07-02 10:39:00,12502.0,12367.6,True
2025-07-02 10:40:00,12499.0,12367.6,True
2025-07-02 10:41:00,12503.0,12367.6,True
2025-07-02 10:42:00,12502.0,12367.6,True
2025-07-02 10:43:00,12499.0,12367.6,True
2025-07-02 10:44:00,12497.0,12367.6,True
2025-07-02 10:45:00,12497.0,12367.6,True
2025-07-02 10:46:00,12502.0,12367.6,True
2025-07-02 10:47:00,12502.0,12367.6,True
2025-07-02 10:48:00,12501.0,12367.6,True
2025-07-02 10:49:00,12499.0,12367.6,True
2025-07-02 10:50:00,12500.0,12367.6,True
2025-07-02 10:51:00,12503.0,12367.6,True
2025-07-02 10:52:00,12502.0,12367.6,True
2025-07-02 10:53:00,12503.0,12367.6,True
2025-07-02 10:54:00,12500.0,12367.6,True
2025-07-02 10:55:00,12500.0,12367.6,True
2025-07-02 10:56:00,12498.0,12367.6,True
2025-07-02 10:57:00,12499.0,12367.6,True
2025-07-02 10:58:00,12498.0,12367.6,True
2025-07-02 10:59:00,12504.0,12367.6,True
2025-07-02 11:00:00,12503.0,12367.6,True
2025-07-02 11:01:00,12503.0,12367.6,True
2025-07-02 11:02:00,12502.0,12367.6,True
2025-07-02 11:03:00,12501.0,12367.6,True
2025-07-02 11:04:00,12501.0,12367.6,True
2025-07-02 11:05:00,12504.0,12367.6,True
2025-07-02 11:06:00,12503.0,12367.6,True
2025-07-02 11:07:00,12502.0,12367.6,True
2025-07-02 11:08:00,12504.0,12367.6,True
2025-07-02 11:09:00,12501.0,12367.6,True
2025-07-02 11:10:00,12512.0,12367.6,True
2025-07-02 11:11:00,12513.0,12367.6,True
2025-07-02 11:12:00,12511.0,12367.6,True
2025-07-02 11:13:00,12513.0,12367.6,True
2025-07-02 11:14:00,12530.0,12367.6,True
2025-07-02 11:15:00,12530.0,12367.6,True
2025-07-02 11:16:00,12552.0,12367.6,True
2025-07-02 11:17:00,12544.0,12367.6,True
2025-07-02 11:18:00,12531.0,12367.6,True
2025-07-02 11:19:00,12550.0,12367.6,True
2025-07-02 11:20:00,12548.0,12367.6,True
2025-07-02 11:21:00,12549.0,12367.6,True
2025-07-02 11:22:00,12550.0,12367.6,True
2025-07-02 11:23:00,12540.0,12367.6,True
2025-07-02 11:24:00,12537.0,12367.6,True
2025-07-02 11:25:00,12531.0,12367.6,True
2025-07-02 11:26:00,12536.0,12367.6,True
2025-07-02 11:27:00,12538.0,12367.6,True
2025-07-02 11:28:00,12535.0,12367.6,True
2025-07-02 11:29:00,12528.0,12367.6,True
2025-07-02 11:30:00,12522.0,12367.6,True
2025-07-02 11:31:00,12520.0,12367.6,True
2025-07-02 11:32:00,12508.0,12367.6,True
2025-07-02 11:33:00,12500.0,12367.6,True
2025-07-02 11:34:00,12500.0,12367.6,True
2025-07-02 11:35:00,12496.0,12367.6,True
2025-07-02 11:36:00,12484.0,12367.6,True
2025-07-02 11:37:00,12476.0,12367.6,True
2025-07-02 11:38:00,12507.0,12367.6,True
2025-07-02 11:39:00,12502.0,12367.6,True
2025-07-02 11:40:00,12499.0,12367.6,True
2025-07-02 11:41:00,12505.0,12367.6,True
2025-07-02 11:42:00,12523.0,12367.6,True
2025-07-02 11:43:00,12522.0,12367.6,True
2025-07-02 11:44:00,12522.0,12367.6,True
2025-07-02 11:45:00,12526.0,12367.6,True
2025-07-02 11:46:00,12532.0,12367.6,True
2025-07-02 11:47:00,12532.0,12367.6,True
2025-07-02 11:48:00,12524.0,12367.6,True
2025-07-02 11:49:00,12530.0,12367.6,True
2025-07-02 11:50:00,12530.0,12367.6,True
2025-07-02 11:51:00,12529.0,12367.6,True
2025-07-02 11:52:00,12533.0,12367.6,True
2025-07-02 11:53:00,12532.0,12367.6,True
2025-07-02 11:54:00,12529.0,12367.6,True
2025-07-02 11:55:00,12530.0,12367.6,True
2025-07-02 11:56:00,12531.0,12367.6,True
2025-07-02 11:57:00,12535.0,12367.6,True
2025-07-02 11:58:00,12536.0,12367.6,True
2025-07-02 11:59:00,12531.0,12367.6,True
2025-07-02 12:00:00,12528.0,12367.6,True
2025-07-02 12:01:00,12522.0,12367.6,True
2025-07-02 12:02:00,12518.0,12367.6,True
2025-07-02 12:03:00,12530.0,12367.6,True
2025-07-02 12:04:00,12535.0,12367.6,True
2025-07-02 12:05:00,12527.0,12367.6,True
2025-07-02 12:06:00,12529.0,12367.6,True
2025-07-02 12:07:00,12527.0,12367.6,True
2025-07-02 12:08:00,12531.0,12367.6,True
2025-07-02 12:09:00,12539.0,12367.6,True
2025-07-02 12:10:00,12536.0,12367.6,True
2025-07-02 12:11:00,12539.0,12367.6,True
2025-07-02 12:12:00,12548.0,12367.6,True
2025-07-02 12:13:00,12549.0,12367.6,True
2025-07-02 12:14:00,12542.0,12367.6,True
2025-07-02 12:15:00,12543.0,12367.6,True
2025-07-02 12:16:00,12548.0,12367.6,True
2025-07-02 12:17:00,12547.0,12367.6,True
2025-07-02 12:18:00,12545.0,12367.6,True
2025-07-02 12:19:00,12537.0,12367.6,True
2025-07-02 12:20:00,12538.0,12367.6,True
2025-07-02 12:21:00,12534.0,12367.6,True
2025-07-02 12:22:00,12540.0,12367.6,True
2025-07-02 12:23:00,12548.0,12367.6,True
2025-07-02 12:24:00,12543.0,12367.6,True
2025-07-02 12:25:00,12544.0,12367.6,True
2025-07-02 12:26:00,12537.0,12367.6,True
2025-07-02 12:27:00,12542.0,12367.6,True
2025-07-02 12:28:00,12544.0,12367.6,True
2025-07-02 12:29:00,12544.0,12367.6,True
2025-07-02 12:30:00,12545.0,12367.6,True
2025-07-02 12:31:00,12540.0,12367.6,True
2025-07-02 12:32:00,12535.0,12367.6,True
2025-07-02 12:33:00,12534.0,12367.6,True
2025-07-02 12:34:00,12540.0,12367.6,True
2025-07-02 12:35:00,12533.0,12367.6,True
2025-07-02 12:36:00,12530.0,12367.6,True
2025-07-02 12:37:00,12535.0,12367.6,True
