"id","symbol","frequency","candle_time","open","high","low","close","volume","oi","active"
73682,ICICIBANK,1,"2025-07-01 10:10:00",1444.80,1444.80,1443.80,1443.80,6681.00,0.00,1
73683,ICICIBANK,1,"2025-07-01 10:11:00",1443.90,1443.90,1443.50,1443.60,5150.00,0.00,1
73684,ICICIBANK,1,"2025-07-01 10:12:00",1443.70,1443.70,1443.30,1443.60,9114.00,0.00,1
73685,ICICIBANK,1,"2025-07-01 10:13:00",1443.20,1443.80,1443.20,1443.70,5807.00,0.00,1
73686,ICICIBANK,1,"2025-07-01 10:14:00",1443.70,1443.80,1441.70,1442.00,10533.00,0.00,1
73687,ICICIBANK,1,"2025-07-01 10:15:00",1442.00,1442.10,1441.50,1442.00,11578.00,0.00,1
73688,ICICIBANK,1,"2025-07-01 10:16:00",1442.00,1442.10,1441.90,1442.00,10138.00,0.00,1
73689,ICICIBANK,1,"2025-07-01 10:17:00",1441.90,1442.00,1441.70,1441.90,5405.00,0.00,1
73690,ICICIBANK,1,"2025-07-01 10:18:00",1441.90,1442.00,1441.60,1441.70,7562.00,0.00,1
73691,ICICIBANK,1,"2025-07-01 10:19:00",1441.60,1441.60,1441.50,1441.50,5042.00,0.00,1
73692,ICICIBANK,1,"2025-07-01 10:20:00",1441.50,1441.50,1440.60,1440.80,9684.00,0.00,1
73693,ICICIBANK,1,"2025-07-01 10:21:00",1440.80,1440.80,1440.60,1440.60,6084.00,0.00,1
73694,ICICIBANK,1,"2025-07-01 10:22:00",1440.50,1440.90,1440.50,1440.80,15096.00,0.00,1
73695,ICICIBANK,1,"2025-07-01 10:23:00",1440.90,1441.50,1440.90,1441.40,8055.00,0.00,1
73696,ICICIBANK,1,"2025-07-01 10:24:00",1441.50,1442.00,1441.50,1442.00,6490.00,0.00,1
73697,ICICIBANK,1,"2025-07-01 10:25:00",1442.00,1442.20,1441.90,1442.10,13518.00,0.00,1
73698,ICICIBANK,1,"2025-07-01 10:26:00",1442.20,1442.20,1441.90,1442.00,8279.00,0.00,1
73699,ICICIBANK,1,"2025-07-01 10:27:00",1442.00,1442.00,1441.30,1441.40,6777.00,0.00,1
73700,ICICIBANK,1,"2025-07-01 10:28:00",1441.50,1442.20,1441.50,1442.10,9585.00,0.00,1
73701,ICICIBANK,1,"2025-07-01 10:29:00",1442.10,1442.20,1441.90,1442.00,6457.00,0.00,1
73702,ICICIBANK,1,"2025-07-01 10:30:00",1442.00,1442.00,1441.80,1441.90,9590.00,0.00,1
73703,ICICIBANK,1,"2025-07-01 10:31:00",1442.00,1442.10,1441.50,1442.00,32254.00,0.00,1
73704,ICICIBANK,1,"2025-07-01 10:32:00",1442.00,1442.10,1441.80,1441.80,24987.00,0.00,1
73705,ICICIBANK,1,"2025-07-01 10:33:00",1441.80,1442.00,1440.70,1441.00,21387.00,0.00,1
73706,ICICIBANK,1,"2025-07-01 10:34:00",1441.00,1441.30,1440.90,1441.20,8342.00,0.00,1
73707,ICICIBANK,1,"2025-07-01 10:35:00",1441.20,1441.30,1441.10,1441.20,6208.00,0.00,1
73708,ICICIBANK,1,"2025-07-01 10:36:00",1441.30,1441.30,1439.60,1439.60,20472.00,0.00,1
73709,ICICIBANK,1,"2025-07-01 10:37:00",1439.50,1440.20,1437.40,1437.50,45161.00,0.00,1
73710,ICICIBANK,1,"2025-07-01 10:38:00",1437.50,1438.30,1437.50,1438.30,26985.00,0.00,1
73711,ICICIBANK,1,"2025-07-01 10:39:00",1438.20,1438.60,1438.20,1438.60,7652.00,0.00,1
73712,ICICIBANK,1,"2025-07-01 10:40:00",1438.70,1438.70,1438.00,1438.00,11228.00,0.00,1
73713,ICICIBANK,1,"2025-07-01 10:41:00",1438.00,1438.10,1437.90,1438.10,9458.00,0.00,1
73714,ICICIBANK,1,"2025-07-01 10:42:00",1438.10,1438.50,1438.10,1438.40,11215.00,0.00,1
73715,ICICIBANK,1,"2025-07-01 10:43:00",1438.30,1438.30,1437.30,1437.50,46152.00,0.00,1
73716,ICICIBANK,1,"2025-07-01 10:44:00",1437.50,1437.50,1436.50,1436.80,73809.00,0.00,1
73717,ICICIBANK,1,"2025-07-01 10:45:00",1436.90,1436.90,1435.60,1435.80,89586.00,0.00,1
73718,ICICIBANK,1,"2025-07-01 10:46:00",1436.00,1436.40,1435.10,1435.30,62088.00,0.00,1
73719,ICICIBANK,1,"2025-07-01 10:47:00",1435.30,1436.40,1435.30,1436.30,9673.00,0.00,1
73720,ICICIBANK,1,"2025-07-01 10:48:00",1436.30,1437.60,1436.30,1437.40,10792.00,0.00,1
73721,ICICIBANK,1,"2025-07-01 10:49:00",1437.40,1437.60,1437.00,1437.40,8778.00,0.00,1
73722,ICICIBANK,1,"2025-07-01 10:50:00",1437.40,1438.30,1437.40,1437.90,9472.00,0.00,1
73723,ICICIBANK,1,"2025-07-01 10:51:00",1437.70,1438.00,1437.40,1437.50,8767.00,0.00,1
73724,ICICIBANK,1,"2025-07-01 10:52:00",1437.70,1437.70,1436.70,1437.30,71366.00,0.00,1
73725,ICICIBANK,1,"2025-07-01 10:53:00",1437.40,1438.40,1437.40,1437.90,14713.00,0.00,1
73726,ICICIBANK,1,"2025-07-01 10:54:00",1437.90,1438.00,1437.20,1437.20,7581.00,0.00,1
73727,ICICIBANK,1,"2025-07-01 10:55:00",1437.30,1437.60,1437.30,1437.40,8107.00,0.00,1
73728,ICICIBANK,1,"2025-07-01 10:56:00",1437.40,1437.50,1437.20,1437.30,5949.00,0.00,1
73729,ICICIBANK,1,"2025-07-01 10:57:00",1437.30,1437.60,1437.30,1437.60,7861.00,0.00,1
73730,ICICIBANK,1,"2025-07-01 10:58:00",1437.60,1437.90,1437.50,1437.80,6475.00,0.00,1
73731,ICICIBANK,1,"2025-07-01 10:59:00",1437.70,1437.80,1437.30,1437.40,9201.00,0.00,1
73732,ICICIBANK,1,"2025-07-01 11:00:00",1437.60,1438.60,1437.60,1438.10,14044.00,0.00,1
73733,ICICIBANK,1,"2025-07-01 11:01:00",1438.10,1438.20,1436.50,1436.70,11718.00,0.00,1
73734,ICICIBANK,1,"2025-07-01 11:02:00",1436.70,1437.10,1436.70,1436.90,6177.00,0.00,1
73735,ICICIBANK,1,"2025-07-01 11:03:00",1436.90,1437.80,1436.80,1437.80,55252.00,0.00,1
73736,ICICIBANK,1,"2025-07-01 11:04:00",1437.80,1438.50,1437.60,1438.50,8050.00,0.00,1
73737,ICICIBANK,1,"2025-07-01 11:05:00",1438.30,1438.90,1437.60,1437.60,8324.00,0.00,1
73738,ICICIBANK,1,"2025-07-01 11:06:00",1437.60,1437.80,1437.20,1437.30,6669.00,0.00,1
73739,ICICIBANK,1,"2025-07-01 11:07:00",1437.30,1437.30,1437.10,1437.10,6578.00,0.00,1
73740,ICICIBANK,1,"2025-07-01 11:08:00",1437.10,1437.20,1436.50,1436.50,10391.00,0.00,1
73741,ICICIBANK,1,"2025-07-01 11:09:00",1436.50,1436.50,1435.40,1435.50,101155.00,0.00,1
73742,ICICIBANK,1,"2025-07-01 11:10:00",1435.50,1436.00,1435.20,1435.20,24082.00,0.00,1
73743,ICICIBANK,1,"2025-07-01 11:11:00",1435.20,1435.40,1434.40,1435.30,128744.00,0.00,1
73744,ICICIBANK,1,"2025-07-01 11:12:00",1435.10,1435.10,1434.80,1435.00,9978.00,0.00,1
73745,ICICIBANK,1,"2025-07-01 11:13:00",1435.00,1435.00,1434.70,1434.90,7278.00,0.00,1
73746,ICICIBANK,1,"2025-07-01 11:14:00",1434.90,1435.00,1434.70,1435.00,5623.00,0.00,1
73747,ICICIBANK,1,"2025-07-01 11:15:00",1435.00,1435.00,1434.80,1435.00,15545.00,0.00,1
73748,ICICIBANK,1,"2025-07-01 11:16:00",1435.10,1436.10,1435.00,1435.00,23228.00,0.00,1
73749,ICICIBANK,1,"2025-07-01 11:17:00",1435.10,1436.10,1435.00,1435.50,14276.00,0.00,1
73750,ICICIBANK,1,"2025-07-01 11:18:00",1435.50,1435.50,1435.10,1435.40,11591.00,0.00,1
73751,ICICIBANK,1,"2025-07-01 11:19:00",1435.40,1435.50,1435.30,1435.40,8463.00,0.00,1
73752,ICICIBANK,1,"2025-07-01 11:20:00",1435.50,1435.50,1434.80,1434.90,19321.00,0.00,1
73753,ICICIBANK,1,"2025-07-01 11:21:00",1434.90,1435.00,1434.80,1434.80,11263.00,0.00,1
73754,ICICIBANK,1,"2025-07-01 11:22:00",1434.80,1434.90,1434.60,1434.60,7872.00,0.00,1
73755,ICICIBANK,1,"2025-07-01 11:23:00",1434.60,1434.80,1434.60,1434.70,7980.00,0.00,1
73756,ICICIBANK,1,"2025-07-01 11:24:00",1434.70,1434.90,1434.70,1434.90,10187.00,0.00,1
73757,ICICIBANK,1,"2025-07-01 11:25:00",1435.00,1435.10,1434.70,1434.70,13308.00,0.00,1
73758,ICICIBANK,1,"2025-07-01 11:26:00",1434.70,1434.90,1434.70,1434.90,8772.00,0.00,1
73759,ICICIBANK,1,"2025-07-01 11:27:00",1434.80,1435.00,1434.80,1435.00,9270.00,0.00,1
73760,ICICIBANK,1,"2025-07-01 11:28:00",1434.90,1435.00,1434.90,1434.90,15845.00,0.00,1
73761,ICICIBANK,1,"2025-07-01 11:29:00",1434.90,1436.00,1434.80,1435.80,58636.00,0.00,1
73762,ICICIBANK,1,"2025-07-01 11:30:00",1435.80,1435.90,1435.40,1435.40,12464.00,0.00,1
73763,ICICIBANK,1,"2025-07-01 11:31:00",1435.50,1435.50,1435.10,1435.30,8266.00,0.00,1
73764,ICICIBANK,1,"2025-07-01 11:32:00",1435.30,1435.30,1434.40,1434.40,22134.00,0.00,1
73765,ICICIBANK,1,"2025-07-01 11:33:00",1434.50,1434.50,1433.50,1433.90,30425.00,0.00,1
73766,ICICIBANK,1,"2025-07-01 11:34:00",1433.90,1434.10,1433.80,1434.00,25311.00,0.00,1
73767,ICICIBANK,1,"2025-07-01 11:35:00",1434.00,1434.40,1433.90,1434.30,10545.00,0.00,1
73768,ICICIBANK,1,"2025-07-01 11:36:00",1434.40,1434.50,1434.40,1434.50,11206.00,0.00,1
73769,ICICIBANK,1,"2025-07-01 11:37:00",1434.50,1434.60,1434.10,1434.60,24917.00,0.00,1
73770,ICICIBANK,1,"2025-07-01 11:38:00",1434.60,1434.60,1434.30,1434.50,5120.00,0.00,1
73771,ICICIBANK,1,"2025-07-01 11:39:00",1434.50,1435.20,1434.20,1435.20,10595.00,0.00,1
73772,ICICIBANK,1,"2025-07-01 11:40:00",1435.20,1435.60,1434.70,1434.80,8778.00,0.00,1
73773,ICICIBANK,1,"2025-07-01 11:41:00",1434.80,1434.90,1434.70,1434.90,6144.00,0.00,1
73774,ICICIBANK,1,"2025-07-01 11:42:00",1434.80,1435.00,1434.80,1435.00,7156.00,0.00,1
73775,ICICIBANK,1,"2025-07-01 11:43:00",1435.00,1435.20,1435.00,1435.00,7519.00,0.00,1
73776,ICICIBANK,1,"2025-07-01 11:44:00",1435.00,1435.20,1434.70,1434.90,10707.00,0.00,1
73777,ICICIBANK,1,"2025-07-01 11:45:00",1434.90,1435.40,1434.80,1435.40,8658.00,0.00,1
73778,ICICIBANK,1,"2025-07-01 11:46:00",1435.50,1436.40,1435.50,1436.00,12637.00,0.00,1
73779,ICICIBANK,1,"2025-07-01 11:47:00",1435.90,1436.00,1435.50,1435.50,7210.00,0.00,1
73780,ICICIBANK,1,"2025-07-01 11:48:00",1435.50,1435.60,1435.40,1435.60,10250.00,0.00,1
73781,ICICIBANK,1,"2025-07-01 11:49:00",1435.60,1436.00,1435.50,1436.00,9121.00,0.00,1
73782,ICICIBANK,1,"2025-07-01 11:50:00",1436.00,1436.80,1435.90,1436.30,12239.00,0.00,1
73783,ICICIBANK,1,"2025-07-01 11:51:00",1436.30,1436.30,1436.00,1436.30,15950.00,0.00,1
73784,ICICIBANK,1,"2025-07-01 11:52:00",1436.30,1436.60,1436.10,1436.40,9194.00,0.00,1
73785,ICICIBANK,1,"2025-07-01 11:53:00",1436.40,1436.80,1436.40,1436.60,7058.00,0.00,1
73786,ICICIBANK,1,"2025-07-01 11:54:00",1436.60,1436.90,1436.30,1436.60,16777.00,0.00,1
73787,ICICIBANK,1,"2025-07-01 11:55:00",1436.60,1436.70,1436.50,1436.60,6342.00,0.00,1
73788,ICICIBANK,1,"2025-07-01 11:56:00",1436.60,1436.70,1435.90,1435.90,18214.00,0.00,1
73789,ICICIBANK,1,"2025-07-01 11:57:00",1435.80,1435.90,1435.60,1435.60,9049.00,0.00,1
73790,ICICIBANK,1,"2025-07-01 11:58:00",1435.80,1436.70,1435.70,1435.90,17792.00,0.00,1
73791,ICICIBANK,1,"2025-07-01 11:59:00",1435.80,1436.10,1435.70,1435.90,9377.00,0.00,1
73792,ICICIBANK,1,"2025-07-01 12:00:00",1436.70,1436.70,1436.20,1436.60,13344.00,0.00,1
73793,ICICIBANK,1,"2025-07-01 12:01:00",1436.40,1436.70,1436.20,1436.30,21829.00,0.00,1
73794,ICICIBANK,1,"2025-07-01 12:02:00",1436.20,1436.50,1435.80,1436.10,19366.00,0.00,1
73795,ICICIBANK,1,"2025-07-01 12:03:00",1436.00,1436.30,1435.90,1436.10,10676.00,0.00,1
73796,ICICIBANK,1,"2025-07-01 12:04:00",1436.10,1436.60,1436.00,1436.20,11775.00,0.00,1
73797,ICICIBANK,1,"2025-07-01 12:05:00",1436.20,1436.40,1436.00,1436.30,8780.00,0.00,1
73798,ICICIBANK,1,"2025-07-01 12:06:00",1436.30,1436.30,1436.00,1436.00,6150.00,0.00,1
73799,ICICIBANK,1,"2025-07-01 12:07:00",1436.00,1436.00,1435.60,1435.80,8525.00,0.00,1
73800,ICICIBANK,1,"2025-07-01 12:08:00",1435.80,1435.90,1435.40,1435.80,10067.00,0.00,1
73801,ICICIBANK,1,"2025-07-01 12:09:00",1435.80,1435.80,1435.60,1435.70,5159.00,0.00,1
73802,ICICIBANK,1,"2025-07-01 12:10:00",1435.70,1435.70,1435.30,1435.30,7934.00,0.00,1
73803,ICICIBANK,1,"2025-07-01 12:11:00",1435.30,1435.40,1435.10,1435.10,8271.00,0.00,1
73804,ICICIBANK,1,"2025-07-01 12:12:00",1435.10,1435.20,1435.00,1435.00,6274.00,0.00,1
73805,ICICIBANK,1,"2025-07-01 12:13:00",1435.10,1435.70,1435.10,1435.70,9610.00,0.00,1
73806,ICICIBANK,1,"2025-07-01 12:14:00",1435.70,1435.70,1435.60,1435.70,6715.00,0.00,1
73807,ICICIBANK,1,"2025-07-01 12:15:00",1435.60,1436.30,1435.60,1436.00,13863.00,0.00,1
73808,ICICIBANK,1,"2025-07-01 12:16:00",1436.10,1436.30,1435.30,1435.90,11102.00,0.00,1
73809,ICICIBANK,1,"2025-07-01 12:17:00",1435.90,1435.90,1435.30,1435.60,8105.00,0.00,1
73810,ICICIBANK,1,"2025-07-01 12:18:00",1435.60,1436.00,1435.50,1436.00,10159.00,0.00,1
73811,ICICIBANK,1,"2025-07-01 12:19:00",1436.00,1436.50,1435.90,1436.10,9584.00,0.00,1
73812,ICICIBANK,1,"2025-07-01 12:20:00",1436.10,1436.80,1436.00,1436.30,17336.00,0.00,1
73813,ICICIBANK,1,"2025-07-01 12:21:00",1436.50,1436.90,1436.30,1436.90,16023.00,0.00,1
73814,ICICIBANK,1,"2025-07-01 12:22:00",1436.60,1436.60,1435.60,1435.70,12656.00,0.00,1
73815,ICICIBANK,1,"2025-07-01 12:23:00",1435.90,1436.30,1435.20,1436.20,16686.00,0.00,1
73816,ICICIBANK,1,"2025-07-01 12:24:00",1436.20,1436.20,1435.70,1436.10,8649.00,0.00,1
73817,ICICIBANK,1,"2025-07-01 12:25:00",1436.20,1436.80,1436.00,1436.80,12920.00,0.00,1
73818,ICICIBANK,1,"2025-07-01 12:26:00",1436.70,1436.80,1436.00,1436.00,7166.00,0.00,1
73819,ICICIBANK,1,"2025-07-01 12:27:00",1436.10,1436.10,1435.80,1436.10,10758.00,0.00,1
73820,ICICIBANK,1,"2025-07-01 12:28:00",1436.00,1436.50,1436.00,1436.20,8172.00,0.00,1
73821,ICICIBANK,1,"2025-07-01 12:29:00",1436.10,1436.20,1435.60,1435.60,10745.00,0.00,1
73822,ICICIBANK,1,"2025-07-01 12:30:00",1435.70,1435.80,1435.40,1435.70,11397.00,0.00,1
73823,ICICIBANK,1,"2025-07-01 12:31:00",1435.60,1435.70,1434.60,1435.00,54384.00,0.00,1
73824,ICICIBANK,1,"2025-07-01 12:32:00",1434.70,1435.00,1434.50,1434.90,14860.00,0.00,1
73825,ICICIBANK,1,"2025-07-01 12:33:00",1434.90,1435.00,1434.80,1435.00,9573.00,0.00,1
73826,ICICIBANK,1,"2025-07-01 12:34:00",1435.00,1435.00,1434.80,1434.90,8411.00,0.00,1
73827,ICICIBANK,1,"2025-07-01 12:35:00",1434.90,1435.00,1434.80,1434.90,7379.00,0.00,1
73828,ICICIBANK,1,"2025-07-01 12:36:00",1434.90,1435.00,1434.70,1435.00,8836.00,0.00,1
73829,ICICIBANK,1,"2025-07-01 12:37:00",1435.00,1435.00,1434.90,1434.90,6087.00,0.00,1
73830,ICICIBANK,1,"2025-07-01 12:38:00",1435.00,1435.10,1434.90,1435.10,10066.00,0.00,1
73831,ICICIBANK,1,"2025-07-01 12:39:00",1435.10,1435.10,1435.00,1435.10,8150.00,0.00,1
73832,ICICIBANK,1,"2025-07-01 12:40:00",1435.10,1435.20,1435.00,1435.20,6081.00,0.00,1
73833,ICICIBANK,1,"2025-07-01 12:41:00",1435.20,1435.20,1434.80,1434.90,8770.00,0.00,1
73834,ICICIBANK,1,"2025-07-01 12:42:00",1434.90,1434.90,1434.80,1434.90,7341.00,0.00,1
73835,ICICIBANK,1,"2025-07-01 12:43:00",1434.90,1435.00,1434.80,1435.00,8263.00,0.00,1
73836,ICICIBANK,1,"2025-07-01 12:44:00",1435.00,1435.00,1434.10,1434.20,13356.00,0.00,1
73837,ICICIBANK,1,"2025-07-01 12:45:00",1434.20,1434.20,1434.00,1434.00,7706.00,0.00,1
73838,ICICIBANK,1,"2025-07-01 12:46:00",1434.10,1434.20,1434.00,1434.10,9315.00,0.00,1
73839,ICICIBANK,1,"2025-07-01 12:47:00",1434.20,1434.20,1434.10,1434.10,7786.00,0.00,1
73840,ICICIBANK,1,"2025-07-01 12:48:00",1434.10,1434.30,1434.10,1434.30,7920.00,0.00,1
73841,ICICIBANK,1,"2025-07-01 12:49:00",1434.30,1434.30,1434.10,1434.20,7045.00,0.00,1
73842,ICICIBANK,1,"2025-07-01 12:50:00",1434.20,1434.30,1434.10,1434.20,6322.00,0.00,1
73843,ICICIBANK,1,"2025-07-01 12:51:00",1434.20,1434.30,1434.10,1434.20,6189.00,0.00,1
73844,ICICIBANK,1,"2025-07-01 12:52:00",1434.20,1434.60,1434.20,1434.40,9391.00,0.00,1
73845,ICICIBANK,1,"2025-07-01 12:53:00",1434.40,1434.60,1434.10,1434.20,7085.00,0.00,1
73846,ICICIBANK,1,"2025-07-01 12:54:00",1434.00,1434.90,1434.00,1434.70,10262.00,0.00,1
73847,ICICIBANK,1,"2025-07-01 12:55:00",1434.70,1434.90,1434.70,1434.80,7152.00,0.00,1
73848,ICICIBANK,1,"2025-07-01 12:56:00",1434.70,1434.80,1434.60,1434.70,8752.00,0.00,1
73849,ICICIBANK,1,"2025-07-01 12:57:00",1434.70,1434.90,1434.60,1434.90,7405.00,0.00,1
73850,ICICIBANK,1,"2025-07-01 12:58:00",1434.90,1435.00,1434.60,1435.00,7049.00,0.00,1
73851,ICICIBANK,1,"2025-07-01 12:59:00",1435.00,1435.00,1434.60,1434.70,7757.00,0.00,1
73852,ICICIBANK,1,"2025-07-01 13:00:00",1434.70,1435.60,1434.70,1435.40,12054.00,0.00,1
73853,ICICIBANK,1,"2025-07-01 13:01:00",1435.40,1435.40,1434.60,1434.60,9442.00,0.00,1
73854,ICICIBANK,1,"2025-07-01 13:02:00",1434.60,1434.80,1434.50,1434.80,7059.00,0.00,1
73855,ICICIBANK,1,"2025-07-01 13:03:00",1434.70,1434.80,1434.60,1434.70,7902.00,0.00,1
73856,ICICIBANK,1,"2025-07-01 13:04:00",1434.70,1434.80,1434.60,1434.80,6978.00,0.00,1
73857,ICICIBANK,1,"2025-07-01 13:05:00",1434.80,1434.80,1434.60,1434.70,7305.00,0.00,1
73858,ICICIBANK,1,"2025-07-01 13:06:00",1434.60,1434.80,1434.60,1434.80,7573.00,0.00,1
73859,ICICIBANK,1,"2025-07-01 13:07:00",1434.80,1435.00,1434.70,1435.00,8221.00,0.00,1
73860,ICICIBANK,1,"2025-07-01 13:08:00",1434.90,1435.00,1434.80,1435.00,7601.00,0.00,1
73861,ICICIBANK,1,"2025-07-01 13:09:00",1435.00,1435.40,1435.00,1435.00,11539.00,0.00,1
73862,ICICIBANK,1,"2025-07-01 13:10:00",1435.00,1435.20,1435.00,1435.10,10027.00,0.00,1
73863,ICICIBANK,1,"2025-07-01 13:11:00",1435.20,1435.20,1434.80,1434.90,7816.00,0.00,1
73864,ICICIBANK,1,"2025-07-01 13:12:00",1435.00,1435.70,1434.90,1435.10,15648.00,0.00,1
73865,ICICIBANK,1,"2025-07-01 13:13:00",1435.10,1435.10,1434.80,1434.80,7166.00,0.00,1
73866,ICICIBANK,1,"2025-07-01 13:14:00",1434.80,1434.90,1434.60,1434.70,8657.00,0.00,1
